Reviewer Name,Review Content,Rating Score,Movie Link
anan681,"Mình không dự định ra rạp để xem bộ phim này sau khi nhìn thấy poster của phim. Ừ, có lẽ vì thiên kiến quá nhiều về phần nhìn và vội vàng đánh giá cả 1 tác phẩm, mình đã xém bỏ lỡ những cảm xúc thật đẹp sau khi kết thúc gần 2 tiếng của Đợi Gì Mơ Đi.

Phim không có nội dung giật gân, cũng chẳng hô hào thu hút sự tò mò kiểu thị trường. Nhưng rồi chính sự giản dị đó lại là điều khiến mình ""phải lòng"" bộ phim lúc nào không hay. Phim bắt đầu với ông chú Hải (NSND Thanh Nam thủ vai) - Cựu chủ tịch phường về hưu, sau cái chết đột ngột của người bạn thân, chú quyết định theo đuổi giấc mơ dang dở thuở thanh xuân: trở thành thợ xăm mình. Vô tình cuộc đời đưa lối cho chú Hải gặp Âu (A Tới VSPLIFFF), một thợ xăm mình kiếm tiền trang trải qua ngày và có ước mơ làm rapper nhưng cũng đầy trăn trở.

Ấy thế mà, bộ phim chạm đến mình bằng hững lát cắt nhẹ nhàng từ những giây phút đầu tiên tò mò về hành trình mở tiệm khởi nghiệp của ông chú Cựu chủ tịch phường này, đến xuýt xoa những khung hình được chăm chút tỉ mỉ cho bố cục hình ảnh và ánh sáng sao mà đẹp quá, góp phần nâng tầm cho bộ phim.
Đợi Gì Mơ Đi còn cho mình thấy những bâng khuâng, suy nghĩ non nớt và khờ dại hồi lúc trẻ mông lung không biết bản thân thích làm gì trên đời qua hình ảnh của Âu. Cho đến hoài nghi về việc thực hiện ước mơ đi ngược định kiến ở tuổi xế chiều của chú Hải.

Bộ phim khiến mình cùng cười, cùng khóc, cùng nuối tiếc và hơn cả là được truyền cảm hứng mạnh mẽ như những nhân vật trong phim. Chú Thanh Nam quả thật diễn xuất quá đỉnh, nhiều đoạn chú và A Tới (VSPLIFFF) tương tác, mình cảm giác như là chính họ chứ không phải đang ""diễn"" nữa.

Bộ phim lấy bối cảnh trước và trong đại dịch Covid, những hình ảnh Sài Gòn ngày đó hiện lên thân thương đến nao lòng. Vừa thương, vừa nhớ, vừa buồn mà cũng vừa biết ơn những năm tháng đó.

Nếu bạn cũng yêu Sài Gòn giống mình, trân trọng những tài năng trẻ và các tác phẩm điện ảnh có sự chỉn chu, nghiêm túc và chất chứa đầy đam mê. Hãy cho bộ phim Đợi Gì Mơ Đi một cơ hội, cho bản thân mình 2 tiếng dừng lại giữa nhịp sống vội vã, thả lỏng và nhẹ nhàng thưởng thức tác phẩm đầy cảm xúc này.",9,https://moveek.com/review/doi-gi-mo-di/
Lâm Hồng Chúc,"Phim hay. Có những yếu tố bất ngờ, nhất là có NSND Thanh Nam tưởng chú chỉ có thể hát cải lương hay ca vọng cổ, vào phim này chú chơi với rap luôn. Nhạc phim cũng hay và bắt tai nữa. Không ngờ cái poster nhìn xấu z mà phim lại hay.",9,https://moveek.com/review/doi-gi-mo-di/
theninthchicken,"Phim hay bất ngờ nha bà con, lời thoại và mạch phim nhẹ nhàng, tự nhiên không gượng ép. Hai nhân vật chính kết hợp tưởng vô lý mà hợp lý không tưởng, xem mà mê vì cả hai đều diễn quá tự nhiên. Mình cũng khá thích những bài nhạc được lồng xuyên suốt bộ phim. Kết thúc hơi hụt hẫng chút nhưng cũng hay, gây bồi hồi về cuối cho khán giả.",10,https://moveek.com/review/doi-gi-mo-di/
Đoàn Hoàng Văn,"Bộ phim hết sức tuyệt vời, vô cùng hào hùng và xúc động, có tính giáo dục rất cao về tinh thần yêu nước, kiên cường bất khuất của cha ông ta trong kháng chiến chống Mỹ cứu nước.",10,https://moveek.com/review/mua-do/
Nguyễn Thị Như Lan,"bộ phim rất hay , rất xúc động và gợi lại hình ảnh lịch sử , sự đau thương trong thời loạn",10,https://moveek.com/review/mua-do/
nguyễn phương thùy,rất hay và siêu đáng xem♥️♥️♥️,10,https://moveek.com/review/mua-do/
Đỗ Thị Phương,Bộ phim rất hay và cảm động về chiến tranh,9,https://moveek.com/review/mua-do/
Trần Thanh Sơn,"Phim hay so với những phim Việt khác, nhưng còn nhiều sạn, nhiều đoạn không hợp lý, ko logic",7,https://moveek.com/review/mua-do/
Dương Thị Huê,"Trải nghiệm tuyệt vời ,rạp phim mát , phim hay",9,https://moveek.com/review/mua-do/
Phạm Hương,"Tuyệt vời. Tôi đã xem đến lần thứ 2. Nguyên cảm xúc khó tả, trân trọng, biết ơn!",10,https://moveek.com/review/mua-do/
Đoàn Hoàng Văn,"Một bộ phim vô cùng xuất sắc, mình đã xem 3 lần vẫn không chán, biết ơn phim tái hiện lại quá khứ hào hùng và bi tráng của dân tộc, của cha ông!",10,https://moveek.com/review/mua-do/
Tuan123789,Không biết gì thêm 1 bộ phim quá hay quá cảm động tình đồng chí 😭,10,https://moveek.com/review/mua-do/
phnhatminh2478,"Bộ phim Mưa Đỏ hay, ý nghĩa về lịch sử. Dù đã xem tận đến 3 lần cảm thấy tự hào và mong rằng từ bộ phim này sẽ lấy cảm hứng thật nhiều cho các bộ phim khác ạ ❤️.",10,https://moveek.com/review/mua-do/
Nguyễn Duy Minh,phim hay vãi,8,https://moveek.com/review/phim-shin-cau-be-but-chi-nong-bong-tay-nhung-vu-cong-kasukabe/
Nguyễn Minb Thông,Phim dài nhưng bố cục chưa mạch lạc. Không có tính liên kết cao,5,https://moveek.com/review/lam-giau-voi-ma-2-cuoc-chien-hot-xoan/
Kim Thoa,"xem rất cuốn, nhiều chi tiết bất ngờ giựt mình và giải trí cực ổn, đáng xem
diễn viên nào diễn cũng tốt",10,https://moveek.com/review/lam-giau-voi-ma-2-cuoc-chien-hot-xoan/
Nguyễn Thị Lan Anh,"Phim rất hay, đáng để xem và đã xem lần 2",10,https://moveek.com/review/lam-giau-voi-ma-2-cuoc-chien-hot-xoan/
Trương hồng lĩnh,Phim hay...mn nên xem,10,https://moveek.com/review/lam-giau-voi-ma-2-cuoc-chien-hot-xoan/
Lương mỹ linh,Quá hay quá vui,10,https://moveek.com/review/lam-giau-voi-ma-2-cuoc-chien-hot-xoan/
Nguyễn Quang Vỹ,Cười Đau Ruột Thừa,10,https://moveek.com/review/lam-giau-voi-ma-2-cuoc-chien-hot-xoan/
ngtrann,"rất hay , rất rất hài , mạch phim rõ ràng , xen lẫn tình cảm gđ , hôn nhân rất ổn",10,https://moveek.com/review/lam-giau-voi-ma-2-cuoc-chien-hot-xoan/
trhoangkim,"siu hay lun í, coi cười quá tr",10,https://moveek.com/review/lam-giau-voi-ma-2-cuoc-chien-hot-xoan/
Nguyễn Thị Kim Hạ,hayyyyyyyyyyyyyyy,10,https://moveek.com/review/lam-giau-voi-ma-2-cuoc-chien-hot-xoan/
Pham thao van,"Một phim cười ra nước mắt , có đoạn khiến khán giả ko thể nhịn được cười , phim truyền tải tình yêu thương , lòng trắc ẩn , tình người, tình cha con , và nói về lòng tham của con người .",10,https://moveek.com/review/lam-giau-voi-ma-2-cuoc-chien-hot-xoan/
Megl,"Phim hay vãi luôn á, ban đầu chưa coi thì hào hức lắm tới coi phải gọi là đỉnh cao luôn vượt mong đợi diễn viên thì diễn xuất xắc tình tiết gây cấn có nhiều khúc làm bất ngờ và hay cực kì điều quan trọng nhắc lại ba lần.",10,https://moveek.com/review/tu-chien-tren-khong/
minhvuongkt20,"Kịch tính, dồn dập, tình tiết khá ổn, hơi cay vì có thằng phản, để phản diện win là vui r",10,https://moveek.com/review/tu-chien-tren-khong/
Bùi Thanh Vân,"Phim hay, gay cấn, nhưng xem xong hơi sợ với có cảm giác ám ảnh",10,https://moveek.com/review/tu-chien-tren-khong/
Ngọc Hoá,Là 1 bộ phim đáng để xem,10,https://moveek.com/review/tu-chien-tren-khong/
Nguyễn Bảo Đăng Khoa,"Phim hay nhưng có người lớn (bố mẹ, ông bà) xem phim sẽ thấy hơi giật mình và nhiều cảnh máu me",8,https://moveek.com/review/tu-chien-tren-khong/
Lê Minh Anh,quá hay ạaaa,10,https://moveek.com/review/tu-chien-tren-khong/
Nguyễn Đào Thiên Kim,,10,https://moveek.com/review/tu-chien-tren-khong/
Đoàn Hoàng Văn,Phim rất tuyệt vời.,10,https://moveek.com/review/tu-chien-tren-khong/
Nguyễn Hoàng Quý,,8,https://moveek.com/review/tu-chien-tren-khong/
Phạm Lê Tú,"Phim hay lắm, mình đi xem 3 lần rồi á",10,https://moveek.com/review/tu-chien-tren-khong/
Dotricong1409,Khóc tràn bờ đê,10,https://moveek.com/review/chi-nga-em-nang/
Nguyễn Lê Long Hưng,"Rất hayyyyy
Rạp rất tốt",10,https://moveek.com/review/chi-nga-em-nang/
mihadi164,"Phim chưa thấy mô tả hết ng chị, còn ng em càng coi càng ghét tới cuối phim. Tội nhất bác sĩ Trường. Cái kết ko thích lắm.",7,https://moveek.com/review/chi-nga-em-nang/
Lê Văn Năng,"Quá dở, xàm ds, tiếc 45k :))), dở nhất từng coi",1,https://moveek.com/review/chi-nga-em-nang/
Vpvip100,Phim ko có cao trào hạnh phúc. Khóc vì hạnh phúc. Toàn đẩy vào đoạn buồn. Kiểu ép cảm xúc của khán giả. Cái kết không rõ ràng. Dựng ra tại nạn như kiểu tạo ra cái kết cho có.,1,https://moveek.com/review/cuc-vang-cua-ngoai/
Lê đặng tuấn sang,Phim xàm nhất trên đời,5,https://moveek.com/review/cuc-vang-cua-ngoai/
Đặng Minh Thắng,,5,https://moveek.com/review/cuc-vang-cua-ngoai/
Phạm Tiến Chức,Rất cảm xúc,10,https://moveek.com/review/cuc-vang-cua-ngoai/
Hà Anh,"Phim rất hay, cảm động, chạm đến cảm xúc khán giả. Rất đáng xem nhé mọi người!",10,https://moveek.com/review/cuc-vang-cua-ngoai/
Minh Thảo,"ổn , phim hay , coi mà khóc",10,https://moveek.com/review/cuc-vang-cua-ngoai/
Tô Hồng Hà,Kết phim chưa rõ ràng,8,https://moveek.com/review/cuc-vang-cua-ngoai/
Đăng Khoa,Phim hay z tốn nc mắt lắm,10,https://moveek.com/review/cuc-vang-cua-ngoai/
Nguyễn thị Thanh Vân,Rất hay.Rất sâu sắc.,9,https://moveek.com/review/cuc-vang-cua-ngoai/
muadong,"phim hay,nên xem nha mọi người oii",10,https://moveek.com/review/cuc-vang-cua-ngoai/
Lê Minh Hoàng,Tuyệt vời. 10 điểm cả về kịch bản lẫn hành động. Không có gì để chê.,10,https://moveek.com/review/truy-tim-long-dien-huong/
Nguyễn Bảo Khang,Phim hay ạ,9,https://moveek.com/review/truy-tim-long-dien-huong/
Anhv4,"Phim xem được, thuần giải trí, xem xong thấy thoải mái, xả stress",8,https://moveek.com/review/truy-tim-long-dien-huong/
Nguyễn Văn Phi,Phim hạnh động của Action C thì còn gì bằng,10,https://moveek.com/review/truy-tim-long-dien-huong/
Nguyễn Thị Anh Đào,"Phim hay , vui , câu chuyện nhẹ nhàng dễ thương",10,https://moveek.com/review/truy-tim-long-dien-huong/
Võ Hoàng Thịnh,"Cảnh hành động thì cũng tạm ổn. Nhưng mà cốt truyện của phim quá mờ nhạt, diễn biến quá đơn giản dễ dàng đoán trước được, ko có gì bất ngờ, bộ phim theo kiểu ""hào quang nhân vật chính"" nhân vật Tâm đc buff quá mạnh tay. Nên đầu tư 1 cốt truyện hay hơn.",7,https://moveek.com/review/truy-tim-long-dien-huong/
Lynhem672,"Hay nha. , cười bể bụng , nên xem nha",10,https://moveek.com/review/truy-tim-long-dien-huong/
Trần kim Phượng,"Hấp dẫn, Vui nhộn, căng thẳng",9,https://moveek.com/review/truy-tim-long-dien-huong/
Sanghanh,Nên coi nha mn hài lắm,10,https://moveek.com/review/truy-tim-long-dien-huong/
Ngockhanh123,Hay lắm rất rất rất đáng xem,10,https://moveek.com/review/truy-tim-long-dien-huong/
ThanhHanhTran,"Đối với quan điểm cá nhân, mới đầu phim sẽ là một cảnh rất bình dị ở miền Tây và câu chuyện hằng ngày diễn ra ở nơi này dẫn đến là khán giả sẽ cần sự kiên nhẫn để chờ tiếp những phần tiếp là gì. Ngoài ra, mình thấy phim còn cho khán giả thấy là đừng đánh giá người khác qua lời đồn hay tai tiếng từ truyền thông mà hãy suy xét sâu hơn để thấy được mỗi hoàn cảnh đều có lý do riêng. Và đều quan trọng là khi chúng ta là gia đình, chúng ta cần chia sẻ để thấu hiểu đối phương hơn, có những chuyện khó và dẫn đến không thể chấp nhận nhưng mà đặt mình vào góc nhìn của họ mới thấy sự đồng cảm của chúng ta dành cho đối phương rất nhiều và vô cùng sâu sắc. Phim cũng có chút cảm động ở khúc cuối và phim bắt được tâm lý của mình và phút chót mình đã xúc động về tình cảm gia đình.",8,https://moveek.com/review/cuoi-vo-cho-cha/
Nguyễn Hoàng Trâm Anh,Phim tình cảm. Nhẹ nhàng. Có chút hài hước. Kết thúc đẹp làm mình có cảm giác dễ chịu.,10,https://moveek.com/review/cuoi-vo-cho-cha/
Phạm Thị Kiều Hạnh,Bộ phim hay và cảm động về tình thương của cha dành cho con của mình. Tình làng nghĩa xóm và sự chịu đựng của người phụ nữ dưới sự sắp xếp của cha mẹ❤️❤️❤️❤️,8,https://moveek.com/review/cuoi-vo-cho-cha/
phnhatminh2478,"Phim hay, dễ thương, vui và chứa đựng nhiều cảm xúc lắm. Mong rạp hãy mở thêm nhiều suất chiếu ạ huhu ❤️.",10,https://moveek.com/review/cuoi-vo-cho-cha/
Lan Chi,Quá tuyệt vời,10,https://moveek.com/review/cuoi-vo-cho-cha/
Nguyễn Đoàn Khánh,Phim hay ! Rất hợp gu kiểu hoài cổ. Nam xinh nữ tú đầy đủ. không quá khó xem như tưởng tượng. Vì là phim Việt nên cho 10/10 :3,10,https://moveek.com/review/quan-ky-nam/
Anhv4,"Một trải nghiệm đầy sâu lắng và nhẹ nhàng, pha chút bồi hồi khi được sống trong Sài Gòn những năm 80 mà trước giờ chỉ nghe qua lời kể của người lớn.
Phim hơi kén khán giả nhưng những ai có tình yêu và tìm hiểu về nét văn hoá Sài Gòn xưa chắc chắn sẽ cảm được",10,https://moveek.com/review/quan-ky-nam/
Nguyễn Văn Dương,"Bộ phim tình cảm, cảnh quay đẹp. Gợi nhớ lại kí ức thời khó khăn nhưng con người vẫn sống tử tế, lãng mạn",10,https://moveek.com/review/quan-ky-nam/
ericxu,Một cảm nhận rất chân thực khi được quay lại thập niên 80 và nhìn Sài Gòn xưa tươi đẹp hihi,9,https://moveek.com/review/quan-ky-nam/
Lê Linh,"My guuuu, màu phim đẹp điêng, nội dung nhẹ nhàng vừa phải",10,https://moveek.com/review/quan-ky-nam/
Đoàn Hoàng Văn,Bộ phim rất hay và đáng xem!,10,https://moveek.com/review/quan-ky-nam/
Thuỵ Vy,Bộ phim đưa tôi về thời tuổi thơ của mình rất sống động,7,https://moveek.com/review/quan-ky-nam/
hiendinhnguyen1002,"Mạch phim nhẹ nhàng, tâm lý tình cảm, rất cuốn vì từ câu thoại liên kết cao, góc quay xa cận tính toán tỉ mỉ, âm thanh vừa quen thuộc mà cũng hoài niệm trong bối cảnh thời kì Sài Gòn sau chiến tranh. Phim khai thác góc nhìn nhẹ nhàng các vấn đề tại thời điểm đó nhưng mà cũng cần một chút liên hệ, chăm chú. Từng nhân vật được xây dựng hoàn cảnh và tâm lý khá thú vị và chặt chẽ, không chỉ xoay quanh 2 nhân vật chính mà còn tuyến nhân vật phụ.",10,https://moveek.com/review/quan-ky-nam/
Trần Đan Lê,Hay nên xem,10,https://moveek.com/review/thien-duong-mau/
Nguyễn Việt Hưng,,1,https://moveek.com/review/thien-duong-mau/
Trần Quốc Nhật Vũ,,2,https://moveek.com/review/thien-duong-mau/
nhinhiphanhi,"Phim hay thật nha mang yếu tố bạo lực ,xem phim vừa giải trí và cũng phản ánh cảnh cáo các bạn trẻ đừng nên quá tin về chuyện việc nhẹ lương cao rồi bị lừa gạt mất của mất mạng.... ý nghĩa, có giá trị nhân văn xã hội",10,https://moveek.com/review/thien-duong-mau/
Võ Ngọc Gia Hân,"Phim hay, nhân văn, 😘😘",10,https://moveek.com/review/thien-duong-mau/
Psam2426,"Phim hay nha , ngoài đời còn dã man tàn ác gấp mấy lần như vậy nữa
Vì có người thân cũng bị lừa qua cam nên hiểu",10,https://moveek.com/review/thien-duong-mau/
Anh Tú,"đủ nội dung để truyền tải, không quá đặc sắc",7,https://moveek.com/review/thien-duong-mau/
Nguyễn Thành Đạt,Phim quá hay xoay chuyển tình thế rất gay cấn,10,https://moveek.com/review/thien-duong-mau/
Nguyễn huỳnh thiện quân,Phim đáng để xem và rất nhân văn . Xuất sắc ạ .,10,https://moveek.com/review/thien-duong-mau/
linhhuynh0257,"Tò mò xem thử do đề tài lạ mà ê nha. Phim hay ngoài mong đợi. Ông phản diện nhìn sợ mà cuốn dễ sợ luôn. Cứ đoạn nào ổng xuất hiện là căng thẳng. Có mấy tình tiết thực tế, đáng sợ mà đau lòng lắm.",8,https://moveek.com/review/thien-duong-mau/
Lehongthai59,"Láu lắm mới có phim về gia đình hay như phim này. Tiếc cho phim ra rạp khi Avatar đang làm mưa, phim Thiên đường máu đang làm gió.",10,https://moveek.com/review/ai-thuong-ai-men/
Mai bảo trung,"phim ok, nhưng để bà thu trang đóng vai chính không phù hợp và già quá, vừa già vừa xấu không có đẹp",4,https://moveek.com/review/ai-thuong-ai-men/
Đoàn Hoàng Văn,Phim có nhiều tình tiết hay.,10,https://moveek.com/review/ai-thuong-ai-men/
Nguyễn Thị Quỳnh Như,"Phim hay, tình cảm về gia đình, vợ chồng. Mình xem cảm thấy rất xúc động. Phim của chị Trang ngày càng hay và hấp dẫn",10,https://moveek.com/review/ai-thuong-ai-men/
Mai Ngọc Thưởng,5/10 phim cung không hay lắm,5,https://moveek.com/review/ai-thuong-ai-men/
linhhuynh0257,"Nói chung coi cũng ổn. Lâu lâu mới có phim về miền Tây xưa. Cặp cậu Khả - Mến dễ thương á. Nếu xoáy sâu vào cặp này, khai thác sâu hơn về cậu Khả với Mến chắc hay hơn. Khúc sau tội hai người quá trời luôn.",7,https://moveek.com/review/ai-thuong-ai-men/
HuyenMuom,"Đầu, giữa hay. Kết không hay và quá bạo lực máu me nên không thích hợp. Kết nhẹ nhàng hơn chút thì 8 điểm ạ",7,https://moveek.com/review/tho-oi/
Vũ Chí Công,Phim Trấn Thành thường rất hay và sâu sắc,9,https://moveek.com/review/tho-oi/
Huỳnh thị thủy tiên,Nhân vật chính diễn chưa có cảm xúc,7,https://moveek.com/review/tho-oi/
Nguyễn Phương Thảo,"Phim hay , diễn viên đẹp, nhưng hơi ghê những đoạn có cảnh hành động",6,https://moveek.com/review/tho-oi/
Trần Triệu Bảo Hân,Nội dung hay,8,https://moveek.com/review/tho-oi/
Lê Quang Tùng,1 bộ phim để mọi người biết những điều cần có trong 1 cuộc yêu hay hôn nhân,9,https://moveek.com/review/tho-oi/
Hồng Hậu,"Xem phim có cảm giác mạnh quá, thiết nghĩ phim tết thì phải vui vẻ, xem xong thấy tâm trạng khó tả lắm 🙃🙃",7,https://moveek.com/review/tho-oi/
Đào Quốc Khánh,Phim xàm cà xàm,5,https://moveek.com/review/tho-oi/
